"SDG_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","GMB","Gambia","2015","2015",70.74348,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BHR","Bahrain","2001","2001",97.02471,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BHR","Bahrain","2010","2010",95.45447,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BHR","Bahrain","2016","2016",99.48031,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BHR","Bahrain","2017","2017",99.59822,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BHR","Bahrain","2018","2018",99.6872,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","LBN","Lebanon","2007","2007",98.71479,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","LBN","Lebanon","2009","2009",99.24335,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","LBN","Lebanon","2018","2018",99.75182,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","HND","Honduras","2001","2001",88.94272,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","HND","Honduras","2007","2007",93.92431,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","HND","Honduras","2010","2010",95.15069,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","HND","Honduras","2011","2011",95.925,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","HND","Honduras","2012","2012",94.98095,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","HND","Honduras","2013","2013",95.06649,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","HND","Honduras","2014","2014",95.67707,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","HND","Honduras","2015","2015",96.00751,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","HND","Honduras","2016","2016",96.12654,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","HND","Honduras","2018","2018",96.51584,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","EST","Estonia","2000","2000",99.7705,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","EST","Estonia","2011","2011",99.9489,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MNG","Mongolia","2000","2000",97.71012,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MNG","Mongolia","2010","2010",98.46025,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MNG","Mongolia","2018","2018",98.63,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","LKA","Sri Lanka","2001","2001",95.58863,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","LKA","Sri Lanka","2006","2006",97.48406,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","LKA","Sri Lanka","2008","2008",97.9818,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","LKA","Sri Lanka","2010","2010",98.15793,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","LKA","Sri Lanka","2016","2016",98.68899,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","LKA","Sri Lanka","2017","2017",98.85646,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","LKA","Sri Lanka","2018","2018",98.78194,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BRN","Brunei Darussalam","2001","2001",98.89379,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BRN","Brunei Darussalam","2011","2011",99.36677,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BRN","Brunei Darussalam","2018","2018",99.70894,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","COD","Democratic Republic of the Congo","2001","2001",70.41626,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","COD","Democratic Republic of the Congo","2007","2007",65.77653,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","COD","Democratic Republic of the Congo","2012","2012",83.59755,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","COD","Democratic Republic of the Congo","2016","2016",84.98951,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","NER","Niger","2001","2001",19.79119,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","NER","Niger","2005","2005",36.54678,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","NER","Niger","2012","2012",39.78773,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","NER","Niger","2018","2018",43.46,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ERI","Eritrea","2002","2002",86.25322,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ERI","Eritrea","2008","2008",91.28661,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ERI","Eritrea","2018","2018",93.81868,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","GHA","Ghana","2000","2000",70.66306,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","GHA","Ghana","2010","2010",85.71615,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","GHA","Ghana","2018","2018",92.49097,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PLW","Palau","2013","2013",99.76959,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PLW","Palau","2015","2015",98.24561,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","GMB","Gambia","2000","2000",52.55502,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","GMB","Gambia","2013","2013",60.7779,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","GMB","Gambia","2015","2015",67.16138,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MLT","Malta","2005","2005",98.26503,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MLT","Malta","2011","2011",98.88194,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MLT","Malta","2018","2018",99.30071,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SDN","Sudan","2000","2000",78.15559,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SDN","Sudan","2008","2008",65.80535,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SDN","Sudan","2018","2018",73,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","CZE","Czechia","2016","2016",99.78588,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","TJK","Tajikistan","2000","2000",99.84706,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","TJK","Tajikistan","2014","2014",99.9,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PLW","Palau","2013","2013",99.8295,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PLW","Palau","2015","2015",99.17051,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","WSM","Samoa","2011","2011",99.23566,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","WSM","Samoa","2018","2018",99.12348,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BGR","Bulgaria","2001","2001",98.21248,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BGR","Bulgaria","2011","2011",97.86505,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MRT","Mauritania","2000","2000",61.33665,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MRT","Mauritania","2007","2007",56.12243,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MRT","Mauritania","2017","2017",63.94781,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","YEM","Yemen","2004","2004",92.85,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MOZ","Mozambique","2003","2003",61.89289,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MOZ","Mozambique","2009","2009",67.14964,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MOZ","Mozambique","2015","2015",70.5251,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MOZ","Mozambique","2017","2017",70.91245,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","DZA","Algeria","2002","2002",90.13721,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","DZA","Algeria","2006","2006",91.77964,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","DZA","Algeria","2008","2008",93.76733,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","DZA","Algeria","2018","2018",97.42652,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PRK","Democratic People's Republic of Korea","2008","2008",99.99979,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","KOR","Republic of Korea","2008","2008",99.95417,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","NCL","New Caledonia","2014","2014",99.2,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2004","2004",98.70546,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2006","2006",96.65104,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2008","2008",99.46011,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2009","2009",99.47374,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2011","2011",98.778,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2014","2014",99.68022,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2015","2015",99.67007,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2016","2016",99.66881,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2018","2018",99.70708,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","GAB","Gabon","2012","2012",88.50414,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","GAB","Gabon","2018","2018",89.78366,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","PRK","Democratic People's Republic of Korea","2008","2008",99.99964,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","HUN","Hungary","2014","2014",98.69,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","WSM","Samoa","2011","2011",99.02962,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","WSM","Samoa","2018","2018",98.84151,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","PRI","Puerto Rico","2010","2010",98.83418,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","PRI","Puerto Rico","2017","2017",92.38983,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MNE","Montenegro","2003","2003",99.41027,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MNE","Montenegro","2011","2011",99.21182,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MNE","Montenegro","2018","2018",99.11,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","TKM","Turkmenistan","2014","2014",99.8,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","CZE","Czechia","2016","2016",99.73323,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","NIC","Nicaragua","2001","2001",86.22252,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","NIC","Nicaragua","2005","2005",87.00925,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","NIC","Nicaragua","2015","2015",91.57178,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","XDN","Sudan (pre-secession)","2000","2000",78.15559,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","GEO","Georgia","2002","2002",99.82542,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","GEO","Georgia","2014","2014",99.70261,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","GEO","Georgia","2017","2017",99.64081,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","ROU","Romania","2002","2002",97.76149,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","ROU","Romania","2011","2011",98.99569,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","ROU","Romania","2018","2018",99.42919,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","LSO","Lesotho","2000","2000",84.82558,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","LSO","Lesotho","2009","2009",74.18503,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","LSO","Lesotho","2014","2014",79.60804,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SYC","Seychelles","2002","2002",99.06477,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SYC","Seychelles","2010","2010",98.97134,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SYC","Seychelles","2018","2018",99.07,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","GNQ","Equatorial Guinea","2000","2000",97.13137,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","GNQ","Equatorial Guinea","2010","2010",97.96704,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","JAM","Jamaica","2014","2014",98.8,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MMR","Myanmar","2000","2000",94.58631,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MMR","Myanmar","2016","2016",84.75116,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","LSO","Lesotho","2000","2000",90.9269,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","LSO","Lesotho","2009","2009",83.19441,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","LSO","Lesotho","2014","2014",86.6322,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MRT","Mauritania","2000","2000",67.73265,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MRT","Mauritania","2007","2007",66.39988,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MRT","Mauritania","2017","2017",70.93633,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","TON","Tonga","2006","2006",99.42476,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","TON","Tonga","2011","2011",99.43703,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","TON","Tonga","2018","2018",99.44112,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","HUN","Hungary","2014","2014",98.8,"‡","UIS Estimation"
