ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 20-24,Area type: National,2011,205.539,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 25-29,Area type: National,2011,177.208,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2011,295.919,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 15-19,Area type: National,2011,54.369,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 20-24,Area type: National,2011,113.754,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 25-29,Area type: National,2011,127.796,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2012,811.282,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 15-19,Area type: National,2012,188.776,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 20-24,Area type: National,2012,318.594,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 25-29,Area type: National,2012,303.912,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2012,509.49,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 15-19,Area type: National,2012,131.706,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 20-24,Area type: National,2012,200.065,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 25-29,Area type: National,2012,177.719,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2012,301.792,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 15-19,Area type: National,2012,57.07,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 20-24,Area type: National,2012,118.529,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 25-29,Area type: National,2012,126.193,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2013,826.474,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 15-19,Area type: National,2013,182.511,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 20-24,Area type: National,2013,330.866,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 25-29,Area type: National,2013,313.097,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2013,514.965,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 15-19,Area type: National,2013,127.384,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 20-24,Area type: National,2013,208.498,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 25-29,Area type: National,2013,179.083,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2013,311.509,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 15-19,Area type: National,2013,55.127,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 20-24,Area type: National,2013,122.368,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 25-29,Area type: National,2013,134.014,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2014,831.672,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 15-19,Area type: National,2014,170.144,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 20-24,Area type: National,2014,330.919,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 25-29,Area type: National,2014,330.609,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2014,519.288,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 15-19,Area type: National,2014,115.303,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 20-24,Area type: National,2014,206.324,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 25-29,Area type: National,2014,197.661,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
El Salvador,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2014,312.384,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
